505414;40;123;Lipt.Hrádok,,žel.st.;17:25:00;401;Lipt.Mikuláš,,AS;17:47:00;12
505414;56;123;Lipt.Hrádok,,žel.st.;20:49:00;401;Lipt.Mikuláš,,AS;21:09:00;12
505414;60;123;Lipt.Hrádok,,žel.st.;18:43:00;401;Lipt.Mikuláš,,AS;19:00:00;12
505414;62;123;Lipt.Hrádok,,žel.st.;6:40:00;14;Beňadiková,,rázc.;6:45:00;5
505415;1;401;Lipt.Mikuláš,,AS;5:30:00;127;Lipt.Ján,,zot.Ďumbier;5:50:00;12
505415;5;401;Lipt.Mikuláš,,AS;6:20:00;449;Lipt.Ján,,Alexandra Wellness Hotel;6:47:00;13
505415;13;401;Lipt.Mikuláš,,AS;10:35:00;127;Lipt.Ján,,zot.Ďumbier;11:03:00;12
505415;15;401;Lipt.Mikuláš,,AS;12:20:00;127;Lipt.Ján,,zot.Ďumbier;12:44:00;12
505415;17;401;Lipt.Mikuláš,,AS;12:40:00;124;Lipt.Ján,,Jednota;13:03:00;11
505415;19;401;Lipt.Mikuláš,,AS;14:19:00;127;Lipt.Ján,,zot.Ďumbier;14:45:00;12
505415;23;401;Lipt.Mikuláš,,AS;15:20:00;449;Lipt.Ján,,Alexandra Wellness Hotel;15:49:00;13
505415;25;401;Lipt.Mikuláš,,AS;16:00:00;127;Lipt.Ján,,zot.Ďumbier;16:29:00;12
505415;27;401;Lipt.Mikuláš,,AS;16:55:00;127;Lipt.Ján,,zot.Ďumbier;17:19:00;12
505415;31;401;Lipt.Mikuláš,,AS;18:35:00;449;Lipt.Ján,,Alexandra Wellness Hotel;19:03:00;13
505415;33;401;Lipt.Mikuláš,,AS;20:50:00;127;Lipt.Ján,,zot.Ďumbier;21:13:00;12
505415;35;401;Lipt.Mikuláš,,AS;22:15:00;127;Lipt.Ján,,zot.Ďumbier;22:35:00;12
505415;47;401;Lipt.Mikuláš,,AS;6:45:00;124;Lipt.Ján,,Jednota;7:20:00;15
505415;7;401;Lipt.Mikuláš,,AS;8:20:00;127;Lipt.Ján,,zot.Ďumbier;8:44:00;12
505415;2;127;Lipt.Ján,,zot.Ďumbier;5:00:00;401;Lipt.Mikuláš,,AS;5:25:00;12
505415;4;127;Lipt.Ján,,zot.Ďumbier;16:35:00;401;Lipt.Mikuláš,,AS;17:00:00;12
505415;8;127;Lipt.Ján,,zot.Ďumbier;5:55:00;401;Lipt.Mikuláš,,AS;6:20:00;12
505415;12;449;Lipt.Ján,,Alexandra Wellness Hotel;6:50:00;401;Lipt.Mikuláš,,AS;7:20:00;13
505415;14;124;Lipt.Ján,,Jednota;7:30:00;401;Lipt.Mikuláš,,AS;7:51:00;11
505415;16;127;Lipt.Ján,,zot.Ďumbier;8:45:00;401;Lipt.Mikuláš,,AS;9:12:00;12
505415;18;127;Lipt.Ján,,zot.Ďumbier;11:07:00;401;Lipt.Mikuláš,,AS;11:31:00;12
505415;22;124;Lipt.Ján,,Jednota;13:10:00;401;Lipt.Mikuláš,,AS;13:43:00;15
505415;24;127;Lipt.Ján,,zot.Ďumbier;13:10:00;401;Lipt.Mikuláš,,AS;13:35:00;12
505415;28;127;Lipt.Ján,,zot.Ďumbier;14:47:00;401;Lipt.Mikuláš,,AS;15:12:00;12
505415;30;449;Lipt.Ján,,Alexandra Wellness Hotel;15:55:00;401;Lipt.Mikuláš,,AS;16:25:00;13
505415;36;449;Lipt.Ján,,Alexandra Wellness Hotel;19:15:00;401;Lipt.Mikuláš,,AS;19:40:00;13
505415;38;127;Lipt.Ján,,zot.Ďumbier;21:15:00;401;Lipt.Mikuláš,,AS;21:35:00;12
505415;50;127;Lipt.Ján,,zot.Ďumbier;17:25:00;401;Lipt.Mikuláš,,AS;17:50:00;12
505416;1;401;Lipt.Mikuláš,,AS;5:12:00;239;Závažná Poruba,,otoč.;5:30:00;9
505416;7;401;Lipt.Mikuláš,,AS;5:25:00;239;Závažná Poruba,,otoč.;5:42:00;9
505416;9;401;Lipt.Mikuláš,,AS;6:35:00;239;Závažná Poruba,,otoč.;6:53:00;9
505416;11;401;Lipt.Mikuláš,,AS;7:05:00;239;Závažná Poruba,,otoč.;7:30:00;13
505416;13;401;Lipt.Mikuláš,,AS;8:25:00;239;Závažná Poruba,,otoč.;8:45:00;9
505416;15;401;Lipt.Mikuláš,,AS;11:20:00;239;Závažná Poruba,,otoč.;11:40:00;9
505416;19;401;Lipt.Mikuláš,,AS;12:50:00;239;Závažná Poruba,,otoč.;13:12:00;9
505416;21;401;Lipt.Mikuláš,,AS;13:30:00;239;Závažná Poruba,,otoč.;13:55:00;9
505416;25;401;Lipt.Mikuláš,,AS;14:35:00;239;Závažná Poruba,,otoč.;14:55:00;9
505416;29;401;Lipt.Mikuláš,,AS;15:25:00;239;Závažná Poruba,,otoč.;15:50:00;9
505416;35;401;Lipt.Mikuláš,,AS;18:35:00;239;Závažná Poruba,,otoč.;18:54:00;9
505416;37;401;Lipt.Mikuláš,,AS;20:00:00;239;Závažná Poruba,,otoč.;20:16:00;9
505416;39;401;Lipt.Mikuláš,,AS;22:10:00;239;Závažná Poruba,,otoč.;22:26:00;9
505416;41;401;Lipt.Mikuláš,,AS;17:00:00;239;Závažná Poruba,,otoč.;17:18:00;9
505416;6;239;Závažná Poruba,,otoč.;5:00:00;401;Lipt.Mikuláš,,AS;5:19:00;9
505416;10;239;Závažná Poruba,,otoč.;5:30:00;401;Lipt.Mikuláš,,AS;5:46:00;9
505416;12;239;Závažná Poruba,,otoč.;5:52:00;401;Lipt.Mikuláš,,AS;6:20:00;9
505416;14;239;Závažná Poruba,,otoč.;7:00:00;401;Lipt.Mikuláš,,AS;7:28:00;9
505416;16;239;Závažná Poruba,,otoč.;7:33:00;401;Lipt.Mikuláš,,AS;7:51:00;9
505416;18;239;Závažná Poruba,,otoč.;8:50:00;401;Lipt.Mikuláš,,AS;9:13:00;9
505416;20;239;Závažná Poruba,,otoč.;12:15:00;401;Lipt.Mikuláš,,AS;12:34:00;9
505416;24;239;Závažná Poruba,,otoč.;13:55:00;401;Lipt.Mikuláš,,AS;14:16:00;9
505416;28;239;Závažná Poruba,,otoč.;16:04:00;401;Lipt.Mikuláš,,AS;16:28:00;13
505416;30;239;Závažná Poruba,,otoč.;15:00:00;401;Lipt.Mikuláš,,AS;15:20:00;9
505416;40;239;Závažná Poruba,,otoč.;19:10:00;401;Lipt.Mikuláš,,AS;19:29:00;9
505416;42;239;Závažná Poruba,,otoč.;21:20:00;401;Lipt.Mikuláš,,AS;21:38:00;9
505416;4;239;Závažná Poruba,,otoč.;13:17:00;401;Lipt.Mikuláš,,AS;13:35:00;9
505416;44;239;Závažná Poruba,,otoč.;17:20:00;401;Lipt.Mikuláš,,AS;17:37:00;9
505419;5;401;Lipt.Mikuláš,,AS;6:45:00;36;Demänovská Dolina,,Jasná;7:15:00;18
505419;7;401;Lipt.Mikuláš,,AS;10:25:00;36;Demänovská Dolina,,Jasná;11:00:00;20
